gene_name,TCGA-UCEC(Asian)(20)
PSPHP1,0.0
VOPP1,0.0
LINC00525,0.0
C7orf65,0.0
SNHG15,0.0
PPIA,0.0
TMED4,0.0
NUDCD3,0.0
CAMK2B,0.0
YKT6,0.0
C7orf71,0.0
MIR148A,0.0
SNORD93,0.0
MIR1202,0.0
LINC00242,0.0
DACT2,0.0
KIF25-AS1,0.0
RP11-351J23.1,0.0
RP11-351J23.2,0.0
MPC1,0.0
PRR18,0.0
LINC00473,0.0
MRPL18,0.0
ACAT2,0.0
RP3-393E18.2,0.0
C6orf99,0.0
TFB1M,0.0
TWIST1,0.0
ZBTB2,0.0
ZC3H12D,0.0
SUMO4,0.0
SAMD5,0.0
VTA1,0.0
RP11-390P2.4,0.0
PBOV1,0.0
PERP,0.0
MIR548A2,0.0
LINC00326,0.0
SLC18B1,0.0
CTGF,0.0
PSMB1,0.0
PDGFA,0.0
GET4,0.0
CYP2W1,0.0
MIR1302-6,0.0
LRRC72,0.0
NDUFA4,0.0
AC060834.2,0.0
AC007161.5,0.0
RPA3,0.0
RP11-397J20.1,0.0
ZNF853,0.0
AIMP2,0.0
RSPH10B,0.0
ZNF815P,0.0
SLC29A4,0.0
ZNF890P,0.0
RNF216P1,0.0
AP5Z1,0.0
AC091801.1,0.0
LFNG,0.0
GRIFIN,0.0
FTSJ2,0.0
PSMG3-AS1,0.0
PSMG3,0.0
TMEM184A,0.0
MICALL2,0.0
UNCX,0.0
ZFAND2A,0.0
TUBB,0.0
NRM,0.0
PPP1R10,0.0
PJA2,0.0
IL3,0.0
AC034228.4,0.0
CTC-432M15.3,0.0
HINT1,0.0
ALDH7A1,0.0
SNX24,0.0
FAM170A,0.0
CTB-161M19.4,0.0
TICAM2,0.0
KCNN2,0.0
REEP5,0.0
STARD4-AS1,0.0
FAM174A,0.0
PDLIM4,0.0
RP11-93O17.2,0.0
SETP22,0.0
MIR583,0.0
POLD2P1,0.0
MIR4280,0.0
COX7C,0.0
CTC-534B23.1,0.0
TMEM167A,0.0
SSBP2,0.0
CTC-512J14.7,0.0
LHFPL2,0.0
TBCA,0.0
CSF2,0.0
AC116366.6,0.0
SAP30L,0.0
PFDN1,0.0
IRGM,0.0
MYOZ3,0.0
NDST1,0.0
MIR143,0.0
SPINK9,0.0
SPINK6,0.0
SPINK1,0.0
HMHB1,0.0
DND1,0.0
WDR55,0.0
EIF4EBP3,0.0
HBEGF,0.0
CYSTM1,0.0
IL4,0.0
CTB-131B5.5,0.0
TMEM173,0.0
SNORA74A,0.0
REEP2,0.0
NPY6R,0.0
AC009014.3,0.0
VTRNA2-1,0.0
IL9,0.0
NEUROG1,0.0
PITX1,0.0
CDKN2AIPNL,0.0
LEAP2,0.0
ZBED3,0.0
TMEM171,0.0
GUSBP9,0.0
LINC01020,0.0
RP11-1023L17.1,0.0
C1QTNF3,0.0
SUB1,0.0
CTD-2269E23.2,0.0
RP11-549K20.1,0.0
RP11-454P21.1,0.0
CTD-2139B15.2,0.0
FAM105A,0.0
DAP,0.0
RP11-404K5.2,0.0
SRD5A1,0.0
UBE2QL1,0.0
LINC01019,0.0
RP11-195E2.1,0.0
IRX2,0.0
IRX4,0.0
NDUFS6,0.0
MRPL36,0.0
MIR4277,0.0
RP11-43F13.1,0.0
SDHAP3,0.0
SLC6A18,0.0
RP11-43F13.3,0.0
ZDHHC11B,0.0
PDCD6,0.0
CCDC127,0.0
RPS4XP6,0.0
INTS6P1,0.0
C5orf51,0.0
CTD-2201E18.3,0.0
GTF2H2,0.0
NAIP,0.0
SMN1,0.0
RP11-589F5.4,0.0
RP11-1415C14.3,0.0
RP11-1415C14.4,0.0
SMN2,0.0
SERF1B,0.0
RP11-848G14.5,0.0
RP11-848G14.2,0.0
GUSBP3,0.0
RPS27P14,0.0
MRPS36,0.0
CTC-534A2.2,0.0
AC008836.1,0.0
SMIM15,0.0
PART1,0.0
MCIDAS,0.0
ESM1,0.0
AC112198.1,0.0
HSPB3,0.0
NDUFS4,0.0
FGF10,0.0
ZNF131,0.0
ANXA2R,0.0
ATOX1,0.0
HAND1,0.0
RPP21,0.0
HIST1H4B,0.0
HIST1H4G,0.0
HIST1H1D,0.0
HIST1H3E,0.0
HIST1H2AE,0.0
HIST1H2BG,0.0
HIST1H4E,0.0
HIST1H2BF,0.0
HIST1H2AD,0.0
HIST1H3D,0.0
HIST1H4D,0.0
HIST1H2BD,0.0
HIST1H1C,0.0
HIST1H4A,0.0
HCG11,0.0
HIST1H3A,0.0
TRIM38,0.0
HIST1H2AA,0.0
RP3-522P13.3,0.0
RP11-367G6.3,0.0
KAAG1,0.0
NRSN1,0.0
ID4,0.0
STMND1,0.0
GMPR,0.0
DTNBP1,0.0
CD83,0.0
HIST1H2BI,0.0
HIST1H2BJ,0.0
MIR3141,0.0
OR2J1,0.0
HLA-J,0.0
HCG4P3,0.0
HCG9,0.0
HLA-A,0.0
HLA-K,0.0
HCG4B,0.0
HLA-H,0.0
HLA-F-AS1,0.0
SNORD32B,0.0
MAS1L,0.0
OR10C1,0.0
OR2J2,0.0
XXbac-BPG308K3.6,0.0
HIST1H2BK,0.0
RP1-265C24.8,0.0
HIST1H2BO,0.0
HIST1H2AM,0.0
HIST1H4L,0.0
HIST1H2AK,0.0
HIST1H4K,0.0
HIST1H4J,0.0
HIST1H2BM,0.0
HIST1H2AI,0.0
HIST1H2BL,0.0
PRSS16,0.0
HIST1H2AH,0.0
NOL7,0.0
ELOVL2,0.0
C6orf52,0.0
KCNMB1,0.0
PFN3,0.0
PRELID1,0.0
HIGD2A,0.0
RP11-844P9.1,0.0
FAM153B,0.0
HRH2,0.0
BOD1,0.0
STC2,0.0
ATP6V0E1,0.0
RPL26L1,0.0
NEURL1B,0.0
FGF18,0.0
C5orf58,0.0
RP11-360O19.4,0.0
FOXI1,0.0
FBLL1,0.0
CCNG1,0.0
MIR3142,0.0
MIR146A,0.0
PTTG1,0.0
SLU7,0.0
FABP6,0.0
IL12B,0.0
NIPAL4,0.0
MED7,0.0
MIR1303,0.0
GRK6,0.0
PRR7,0.0
PDLIM7,0.0
DDX41,0.0
RP11-339A7.1,0.0
EEF1E1-BLOC1S5,0.0
SSR1,0.0
FARS2,0.0
PPP1R3G,0.0
RP11-428J1.5,0.0
PSMG4,0.0
FAM136BP,0.0
LINC01011,0.0
RP11-157J24.1,0.0
OR2V2,0.0
OR2V1,0.0
SCGB3A1,0.0
C5orf45,0.0
LTC4S,0.0
C5orf60,0.0
GRM6,0.0
AACSP1,0.0
NHP2,0.0
RMND5B,0.0
RP11-889L3.1,0.0
RP11-423H2.5,0.0
RP11-423H2.1,0.0
RP11-1277A3.1,0.0
FAM193B,0.0
RSL24D1P3,0.0
CRCP,0.0
FRG1,0.0
LINC00032,0.0
TRBV20OR9-2,0.0
RP11-255A11.2,0.0
SUGT1P,0.0
SPINK4,0.0
SMU1,0.0
DNAJA1,0.0
SLC25A5P8,0.0
KRT18P36,0.0
AL590726.1,0.0
MIR873,0.0
MIR876,0.0
EQTN,0.0
TUSC1,0.0
RP11-537H15.4,0.0
IZUMO3,0.0
DMRTA1,0.0
CDKN2B,0.0
CDKN2B-AS1,0.0
RP11-145E5.5,0.0
MIR31,0.0
MIR31HG,0.0
IFNA5,0.0
IFNA22P,0.0
IFNA10,0.0
IFNW1,0.0
CER1,0.0
PRSS3,0.0
NUDT2,0.0
RPL4P5,0.0
FAM27C,0.0
MYO5BP3,0.0
RP11-12A20.7,0.0
RP11-236F9.2,0.0
RP11-381O7.3,0.0
RP11-262H14.3,0.0
CDK2AP2P2,0.0
PTGER4P2,0.0
SPATA31A7,0.0
RP11-211N8.2,0.0
RP11-34H11.3,0.0
FAM27E2,0.0
RP11-187C18.3,0.0
CNTNAP3B,0.0
ENHO,0.0
FAM74A6,0.0
RN7SL422P,0.0
GRHPR,0.0
HMGB3P24,0.0
OR13J1,0.0
HINT2,0.0
MSMP,0.0
CCL21,0.0
CCL19,0.0
GALT,0.0
SIGMAR1,0.0
DCTN3,0.0
TMEM261,0.0
RP11-390F4.6,0.0
LINC00174,0.0
MIR30D,0.0
MAFA,0.0
RHPN1,0.0
ZNF696,0.0
GLI4,0.0
GPIHBP1,0.0
LY6D,0.0
LYPD2,0.0
SLURP1,0.0
JRK,0.0
ARC,0.0
PTP4A3,0.0
CHRAC1,0.0
MIR30B,0.0
MROH6,0.0
MIR1208,0.0
MIR1207,0.0
MIR1205,0.0
PVT1,0.0
POU5F1B,0.0
FAM84B,0.0
RP11-1082L8.1,0.0
NDUFB9,0.0
TATDN1,0.0
IMPDH1P6,0.0
C8orf76,0.0
RP11-775B15.3,0.0
GSDMD,0.0
TIGD5,0.0
RP11-307L3.2,0.0
CYHR1,0.0
CARM1P1,0.0
DMRT3,0.0
DMRT1,0.0
RP11-165F24.2,0.0
COMMD5,0.0
RPL8,0.0
C8orf82,0.0
LRRC24,0.0
LRRC14,0.0
MFSD3,0.0
PPP1R16A,0.0
FOXH1,0.0
TONSL,0.0
PYCRL,0.0
VPS28,0.0
ADCK5,0.0
FBXL6,0.0
TMEM249,0.0
SCRT1,0.0
DGAT1,0.0
HSF1,0.0
MAF1,0.0
CYC1,0.0
EXOSC4,0.0
SCRIB,0.0
ZNF707,0.0
RP11-764K9.1,0.0
FOXD4L6,0.0
CYP4F25P,0.0
ARPC5L,0.0
ZER1,0.0
ZDHHC12,0.0
PKN3,0.0
URM1,0.0
C9orf16,0.0
FAM102A,0.0
PIP5KL1,0.0
ST6GALNAC6,0.0
AK1,0.0
FPGS,0.0
CDK9,0.0
FAM129B,0.0
RPL35,0.0
C9orf114,0.0
OR1L6,0.0
OR1L4,0.0
OR1L8,0.0
OR1J4,0.0
GGTA1P,0.0
GSN-AS1,0.0
TRAF1,0.0
RP11-27I1.4,0.0
FBXW2,0.0
MIR147A,0.0
TUBB4BP6,0.0
LINC00474,0.0
ENDOG,0.0
SH3GLB2,0.0
AQP7P2,0.0
OBP2B,0.0
LHX3,0.0
C9orf69,0.0
UBAC1,0.0
LCN9,0.0
LCN1,0.0
RXRA,0.0
FAM163B,0.0
CACFD1,0.0
SURF4,0.0
SURF2,0.0
SURF6,0.0
ABO,0.0
EEF1A1P5,0.0
DOLPP1,0.0
GTF3C4,0.0
C9orf171,0.0
UCK1,0.0
PPAPDC3,0.0
FIBCD1,0.0
PRDM12,0.0
PTGES,0.0
NTMT1,0.0
C9orf106,0.0
RP11-247A12.2,0.0
IER5L,0.0
CRAT,0.0
1-Dec,0.0
ATP6V1G1,0.0
ORM2,0.0
ISCA1,0.0
RP11-526D8.7,0.0
RNU6-714P,0.0
RP11-100G15.7,0.0
GADD45G,0.0
CKS2,0.0
RPS10P3,0.0
RP11-350E12.5,0.0
XXyac-YM21GA2.4,0.0
XXyac-YM21GA2.3,0.0
AL160279.1,0.0
C9orf170,0.0
GAS1,0.0
RP11-213G2.2,0.0
ORM1,0.0
RP11-522I20.3,0.0
DDX10P2,0.0
RP11-383M4.2,0.0
CHCHD2P9,0.0
KRT18P24,0.0
FOXB2,0.0
RPSAP9,0.0
OSTF1,0.0
HSPB1P1,0.0
ABHD17B,0.0
C9orf135,0.0
RP11-15J10.1,0.0
C9orf129,0.0
BARX1,0.0
MIRLET7A1,0.0
MIRLET7F1,0.0
SLC31A2,0.0
INIP,0.0
UGCG,0.0
GNG10,0.0
TXN,0.0
AKAP2,0.0
FAM206A,0.0
ACTL7B,0.0
FSD1L,0.0
NIPSNAP3A,0.0
OR13C4,0.0
OR13F1,0.0
MSANTD3-TMEFF1,0.0
SEC61B,0.0
TRIM14,0.0
RP11-23J9.5,0.0
RP11-498P14.5,0.0
ANKRD18CP,0.0
RP11-330M2.4,0.0
HIATL2,0.0
AAED1,0.0
LINC00092,0.0
RP11-435O5.4,0.0
RP11-307E17.8,0.0
RP11-2B6.2,0.0
MAL2,0.0
AARD,0.0
EIF3H,0.0
LINC00998,0.0
MIR182,0.0
SMKR1,0.0
TSPAN33,0.0
ATP6V1F,0.0
FAM71F2,0.0
RP11-274B21.3,0.0
RP11-274B21.4,0.0
RP11-274B21.2,0.0
HILPDA,0.0
MIR129-1,0.0
NAA38,0.0
CAPZA2,0.0
LSMEM1,0.0
CEP41,0.0
EIF3IP1,0.0
WBP1LP2,0.0
NAMPT,0.0
RINT1,0.0
POLR2J2,0.0
UPK3BL,0.0
RASA4,0.0
POLR2J3,0.0
RASA4B,0.0
POLR2J,0.0
ALKBH4,0.0
ORAI2,0.0
MIR183,0.0
MEST,0.0
TRBV30,0.0
PRSS58,0.0
TRBJ2-7,0.0
TRBJ2-4,0.0
TRBJ2-3,0.0
TRBJ2-2P,0.0
TRBJ2-2,0.0
TRBJ2-1,0.0
TRBV27,0.0
TRBV24-1,0.0
TRBV23-1,0.0
TRBV21-1,0.0
TRBV20-1,0.0
TRBV6-1,0.0
OR9A4,0.0
MIR29B1,0.0
TAS2R5,0.0
TAS2R3,0.0
TMEM178B,0.0
NDUFB2,0.0
CLEC2L,0.0
LUC7L2,0.0
C7orf55,0.0
AC008155.1,0.0
C7orf73,0.0
TMEM140,0.0
AKR1B10,0.0
CHCHD3,0.0
SPDYE6,0.0
MYL10,0.0
COL26A1,0.0
RHBDD2,0.0
RP5-1121E10.2,0.0
TMEM243,0.0
RP11-467H10.2,0.0
DTX2P1-UPK3BP1-PMS2P11,0.0
AC007003.1,0.0
AC004980.7,0.0
UPK3B,0.0
HSPB1,0.0
SRRM3,0.0
AC005077.5,0.0
MDH2,0.0
TMEM120A,0.0
CCL26,0.0
RP11-132A1.3,0.0
STAG3L1,0.0
GTF2IP1,0.0
LIMK1,0.0
WBSCR27,0.0
CLDN4,0.0
CLDN3,0.0
DNAJC30,0.0
VPS37D,0.0
RN7SL625P,0.0
GTF2IRD1P1,0.0
RP11-792A8.4,0.0
GS1-124K5.11,0.0
FAM133B,0.0
GNGT1,0.0
AC006378.2,0.0
SLC25A13,0.0
AZGP1P2,0.0
ZNHIT1,0.0
NAT16,0.0
VGF,0.0
UFSP1,0.0
TRIP6,0.0
EPO,0.0
TFR2,0.0
PPP1R35,0.0
STAG3L5P,0.0
PVRIG,0.0
AC073842.19,0.0
RP4-604G5.3,0.0
OR2AE1,0.0
ZNF394,0.0
ZNF789,0.0
ATP5J2,0.0
CPSF4,0.0
ATP5J2-PTCD1,0.0
PDAP1,0.0
BAIAP2L1,0.0
BHLHA15,0.0
AC004967.7,0.0
TAC1,0.0
DLX6,0.0
TRBC2,0.0
TMEM139,0.0
EBAG9,0.0
ZNF703,0.0
LINC00293,0.0
AC022616.1,0.0
RNU6-104P,0.0
FNTA,0.0
SMIM19,0.0
VDAC3,0.0
NKX6-3,0.0
RP11-359E19.1,0.0
TM2D2,0.0
PLEKHA2,0.0
PPAPDC1B,0.0
PROSC,0.0
FAM183CP,0.0
AC026904.1,0.0
FBXO16,0.0
SCARA5,0.0
CCDC25,0.0
STMN4,0.0
MIR548H4,0.0
GNRH1,0.0
NKX2-6,0.0
NKX3-1,0.0
RP11-875O11.2,0.0
TNFRSF10B,0.0
PDLIM2,0.0
SORBS3,0.0
CEBPD,0.0
C8orf22,0.0
FAM131B,0.0
C8orf59,0.0
ENY2,0.0
RP11-1C8.4,0.0
SLC25A32,0.0
KB-1732A1.1,0.0
POLR2K,0.0
HRSP12,0.0
LAPTM4B,0.0
MTDH,0.0
MIR3150B,0.0
RP11-700E23.2,0.0
RP11-68L18.2,0.0
RMDN1,0.0
FABP12,0.0
FAM150A,0.0
FABP5,0.0
IL7,0.0
TCEB1,0.0
RP11-463D19.2,0.0
AC104012.1,0.0
LACTB2,0.0
SGK3,0.0
C8orf44-SGK3,0.0
LINC00588,0.0
LYPLA1,0.0
RGS20,0.0
NPBWR1,0.0
PPP3CC,0.0
REEP4,0.0
NUDT18,0.0
WDR86,0.0
DEFA5,0.0
DEFA3,0.0
DEFA4,0.0
RP11-378A12.1,0.0
CTD-2281E23.2,0.0
ERICH1-AS1,0.0
RPL23AP53,0.0
OR4F21,0.0
AC009403.2,0.0
AC008060.7,0.0
INSIG1,0.0
PAXIP1-AS2,0.0
KCNH2,0.0
FGF17,0.0
RARRES2,0.0
ACTR3C,0.0
ATP6V0E2,0.0
ZNF467,0.0
RP4-800G7.2,0.0
PDIA4,0.0
AC005229.7,0.0
EI24P4,0.0
ARHGEF34P,0.0
OR2F1,0.0
TAS2R60,0.0
EPHA1-AS1,0.0
FAM66B,0.0
DEFB104B,0.0
DEFB106B,0.0
DEFB107B,0.0
FGL1,0.0
FGF20,0.0
RPS3AP34,0.0
FAM86B2,0.0
DEFB109P1,0.0
FAM66D,0.0
DEFB130,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
CTSB,0.0
LINC00208,0.0
C8orf74,0.0
LINC00599,0.0
ALG1L13P,0.0
FAM86B3P,0.0
FAM85B,0.0
MIR548I3,0.0
DEFB4A,0.0
SPAG11A,0.0
DEFB104A,0.0
DEFB106A,0.0
DEFB105A,0.0
FAM90A10P,0.0
FAM90A7P,0.0
PLEKHG4B,0.0
HSP90AA4P,0.0
FAM187B,0.0
RP11-280O1.2,0.0
LINC00083,0.0
MRPS14,0.0
CENPL,0.0
PRDX6,0.0
PRRX1,0.0
DPT,0.0
XCL2,0.0
TIPRL,0.0
MPC2,0.0
MPZL1,0.0
RP11-9L18.2,0.0
MGST3,0.0
RP11-331H2.4,0.0
RP11-540K16.1,0.0
C1orf111,0.0
RP11-122G18.7,0.0
APOA2,0.0
FCER1G,0.0
B4GALT3,0.0
PFDN2,0.0
KLHDC9,0.0
TSTD1,0.0
RP11-312J18.5,0.0
RP11-404F10.2,0.0
TAGLN2,0.0
SNORD64,0.0
ACBD6,0.0
LINC00272,0.0
RP11-451O13.1,0.0
ADIPOR1,0.0
MIR205HG,0.0
IL19,0.0
IL10,0.0
C1orf186,0.0
SNORA72,0.0
MIR135B,0.0
LEMD1,0.0
GOLT1A,0.0
KISS1,0.0
SOX13,0.0
ZBED6,0.0
MYOG,0.0
RABIF,0.0
RGS16,0.0
RP11-480I12.7,0.0
PTPRVP,0.0
PHLDA3,0.0
RNU6-704P,0.0
GPR25,0.0
LINC00862,0.0
MIR181A1,0.0
MIR181B1,0.0
ATP6V1G3,0.0
GLRX2,0.0
RGS21,0.0
PDC,0.0
RP11-550P17.5,0.0
PEAR1,0.0
WBP1,0.0
PRUNE,0.0
LCE1F,0.0
LCE3A,0.0
LCE3B,0.0
LCE3C,0.0
LCE3E,0.0
RPTN,0.0
AL589986.2,0.0
C2CD4D,0.0
RIIAD1,0.0
SELENBP1,0.0
TNFAIP8L2,0.0
C1orf56,0.0
C1orf54,0.0
LCE1A,0.0
VPS45,0.0
BOLA1,0.0
HIST2H2AB,0.0
HIST2H2AC,0.0
HIST2H3D,0.0
HIST2H2BF,0.0
FAM72C,0.0
PPIAL4D,0.0
NBPF14,0.0
PPIAL4A,0.0
HYDIN2,0.0
NOTCH2NL,0.0
LCE1D,0.0
LCE6A,0.0
RRNAD1,0.0
SLC50A1,0.0
HAPLN2,0.0
APOA1BP,0.0
PAQR6,0.0
BGLAP,0.0
PMF1,0.0
PMF1-BGLAP,0.0
RAB25,0.0
LAMTOR2,0.0
RP11-336K24.12,0.0
DAP3,0.0
RP11-29H23.5,0.0
GBAP1,0.0
EFNA1,0.0
SPRR2F,0.0
EFNA4,0.0
CKS1B,0.0
PYGO2,0.0
RPS27,0.0
SNAPIN,0.0
S100A13,0.0
S100A14,0.0
S100A4,0.0
S100A5,0.0
PGLYRP4,0.0
LOR,0.0
SPRR2G,0.0
ST13P19,0.0
HHAT,0.0
AC092017.1,0.0
SRD5A2,0.0
CHAC2,0.0
GPR75-ASB3,0.0
SNORA75,0.0
GTF2A1L,0.0
CALM2,0.0
RHOQ,0.0
ATP6V1E2,0.0
TMEM247,0.0
C2orf91,0.0
CYP1B1-AS1,0.0
GPATCH11,0.0
FEZ2,0.0
MRPL33,0.0
RP11-481J13.1,0.0
NRBP1,0.0
ZNF513,0.0
MPV17,0.0
UCN,0.0
OST4,0.0
GAREML,0.0
DNAJC27,0.0
PTRHD1,0.0
FKBP1B,0.0
TDRD15,0.0
GDF7,0.0
HS1BP3,0.0
RPS27A,0.0
MIR217,0.0
RD3,0.0
SNRPG,0.0
MOB1A,0.0
TPRKB,0.0
NAT8,0.0
NOTO,0.0
SPR,0.0
MCEE,0.0
AC007040.8,0.0
TEX261,0.0
ANKRD53,0.0
AC007040.11,0.0
VAX2,0.0
FIGLA,0.0
PCBP1-AS1,0.0
MIR216A,0.0
NFU1,0.0
PROKR1,0.0
PPP3R1,0.0
AC074391.1,0.0
AC007318.5,0.0
SLC1A4,0.0
AC007365.4,0.0
OTX1,0.0
AC092155.1,0.0
AC018462.2,0.0
AC007131.3,0.0
MIR216B,0.0
RHOB,0.0
AC007041.2,0.0
SDC1,0.0
GUK1,0.0
OR14A2,0.0
OR13G1,0.0
OR2B11,0.0
C1orf229,0.0
MAP1LC3C,0.0
COA6,0.0
SPHAR,0.0
RNF187,0.0
HIST3H2A,0.0
HIST3H3,0.0
C1orf145,0.0
GJC2,0.0
C1orf35,0.0
RDH14,0.0
WNT3A,0.0
WNT9A,0.0
H3F3A,0.0
RP4-559A3.7,0.0
LEFTY1,0.0
TMEM63A,0.0
CNIH3,0.0
DEGS1,0.0
TAF1A,0.0
C1orf115,0.0
NSL1,0.0
NENF,0.0
OR2T8,0.0
OR2AJ1,0.0
OR2L5,0.0
OR2L2,0.0
PSMC1P10,0.0
FAM49A,0.0
AC008271.1,0.0
FAM84A,0.0
MIR4262,0.0
C2orf50,0.0
RP11-345J13.1,0.0
AC062028.1,0.0
HPCAL1,0.0
C2orf48,0.0
CYS1,0.0
ID2,0.0
LINC00487,0.0
ALLC,0.0
TRAPPC12-AS1,0.0
TSSC1,0.0
AC113607.2,0.0
FAM110C,0.0
LYPD8,0.0
OR2T27,0.0
OR2T35,0.0
OR2T34,0.0
OR2T29,0.0
OR2G6,0.0
OR2M7,0.0
SEC22B,0.0
LINC00623,0.0
RP11-344P13.1,0.0
C1orf64,0.0
LINC00339,0.0
CDA,0.0
CAMK2N1,0.0
PLA2G2C,0.0
PQLC2,0.0
RP11-380J14.1,0.0
RP11-108M9.4,0.0
ESPNP,0.0
NECAP2,0.0
RSG1,0.0
FAM131C,0.0
HSPB7,0.0
FBLIM1,0.0
C1QC,0.0
TMEM82,0.0
CELA2A,0.0
CTRC,0.0
TMEM51-AS1,0.0
LRRC38,0.0
WI2-3308P17.2,0.0
SNORA70,0.0
MIIP,0.0
KIAA2013,0.0
NPPA,0.0
C1orf167,0.0
AGTRAP,0.0
C1QA,0.0
C1QB,0.0
NKAIN1,0.0
GPN2,0.0
LAPTM5,0.0
AC092265.1,0.0
TMEM200B,0.0
RNU11,0.0
RAB42,0.0
SNORA73B,0.0
RCC1,0.0
RP5-1053E7.3,0.0
SPCS2P4,0.0
IFI6,0.0
GPR3,0.0
TRNP1,0.0
SFN,0.0
C1orf234,0.0
ZDHHC18,0.0
CD52,0.0
RP11-231P20.2,0.0
FAM110D,0.0
SLC30A2,0.0
PAQR7,0.0
CLIC4,0.0
NCMAP,0.0
RCAN3,0.0
IFNLR1,0.0
PITHD1,0.0
E2F2,0.0
DRAXIN,0.0
MAD2L2,0.0
SRM,0.0
SDF4,0.0
SLC35E2,0.0
CDK11B,0.0
MMP23B,0.0
TMEM240,0.0
ATAD3C,0.0
TMEM88B,0.0
ANKRD65,0.0
MXRA8,0.0
TAS1R3,0.0
PUSL1,0.0
ACAP3,0.0
FAM132A,0.0
TNFRSF4,0.0
APITD1,0.0
TNFRSF18,0.0
MIR200A,0.0
MIR200B,0.0
C1orf159,0.0
ISG15,0.0
HES4,0.0
SAMD11,0.0
LINC00115,0.0
RP11-206L10.2,0.0
RP11-206L10.1,0.0
RP5-857K21.5,0.0
RP4-669L17.10,0.0
NADK,0.0
CALML6,0.0
GABRD,0.0
PRKCZ,0.0
RBP7,0.0
NMNAT1,0.0
RP3-510D11.1,0.0
MIR34A,0.0
CA6,0.0
PARK7,0.0
VAMP3,0.0
snoU13,0.0
THAP3,0.0
KLHL21,0.0
ZBTB48,0.0
TNFRSF25,0.0
RP1-202O8.3,0.0
ACOT7,0.0
HES3,0.0
ICMT,0.0
RNF207,0.0
C1orf174,0.0
SMIM1,0.0
TP73-AS1,0.0
FAM213B,0.0
HES5,0.0
PANK4,0.0
PEX10,0.0
SKI,0.0
SDC3,0.0
SNRNP40,0.0
FAM72B,0.0
GADD45A,0.0
GFI1,0.0
U3,0.0
RP5-1052I5.2,0.0
DDAH1,0.0
C1orf52,0.0
GNG5,0.0
UOX,0.0
RP11-413G15.1,0.0
ST13P20,0.0
PSAT1P3,0.0
TPI1P1,0.0
LRRC53,0.0
INSL5,0.0
CNN3,0.0
LEPROT,0.0
MIR101-1,0.0
TM2D1,0.0
TACSTD2,0.0
RP11-393I23.4,0.0
RP11-466L17.1,0.0
ACOT11,0.0
SSBP3,0.0
MRPL37,0.0
LDLRAD1,0.0
DMRTB1,0.0
CPT2,0.0
GCLM,0.0
LRRC39,0.0
FABP3,0.0
ATP5F1,0.0
HSD3BP5,0.0
LINC00622,0.0
GAPDHP32,0.0
HSD3B1,0.0
GAPDHP23,0.0
HSD3B2,0.0
RP11-418J17.1,0.0
NHLH2,0.0
SIKE1,0.0
PKMP1,0.0
FAM19A3,0.0
RHOC,0.0
PGCP1,0.0
DPH5,0.0
CYMP,0.0
UBL4B,0.0
GSTM3,0.0
PSMA5,0.0
PSRC1,0.0
TAF13,0.0
RP5-947P14.1,0.0
RP11-364B6.1,0.0
AMY1C,0.0
AMYP1,0.0
AMY1A,0.0
RNPC3,0.0
FAM159A,0.0
SNORA26,0.0
CFL1P2,0.0
MRPS15,0.0
TRIT1,0.0
OXCT2,0.0
BMP8B,0.0
NT5C1A,0.0
HEYL,0.0
PPIEL,0.0
NDUFS5,0.0
AKIRIN1,0.0
RP11-334L9.1,0.0
POU3F1,0.0
YRDC,0.0
MIR4255,0.0
LSM10,0.0
C1orf185,0.0
EVA1B,0.0
RP11-244H3.1,0.0
GJB3,0.0
GJB4,0.0
ZNF362,0.0
RP1-117O3.2,0.0
HPCA,0.0
ZBTB8OS,0.0
FAM229A,0.0
MARCKSL1,0.0
FAM167B,0.0
AC114494.1,0.0
MFSD2A,0.0
SMAP2,0.0
KCNQ4,0.0
GUCA2A,0.0
DMRTA2,0.0
RP11-183G22.1,0.0
TRABD2B,0.0
FOXD2,0.0
FOXE3,0.0
TEX38,0.0
UQCRH,0.0
LURAP1,0.0
TMEM69,0.0
UROD,0.0
BTBD19,0.0
TCTEX1D4,0.0
BEST4,0.0
C1orf228,0.0
DMAP1,0.0
KLF17,0.0
RP5-1198O20.4,0.0
B4GALT2,0.0
ARTN,0.0
HYI,0.0
TMEM125,0.0
CCDC23,0.0
C1orf50,0.0
RP11-163G10.2,0.0
RIMKLA,0.0
C2orf81,0.0
MRPL53,0.0
RP11-215A19.2,0.0
CPB1,0.0
RP11-379F4.4,0.0
MFSD1,0.0
SSR3,0.0
VN2R1P,0.0
SETP14,0.0
C3orf33,0.0
RP11-451G4.2,0.0
P2RY1,0.0
TMEM14E,0.0
CLRN1-AS1,0.0
COMMD2,0.0
TM4SF18,0.0
AGTR1,0.0
RP11-3P17.4,0.0
RP11-71N10.1,0.0
PLSCR5,0.0
RPL21P39,0.0
RP11-8J23.1,0.0
PRR23C,0.0
PRR23A,0.0
FOXL2,0.0
RP11-79L9.2,0.0
PCCB,0.0
RNA5SP140,0.0
TFP1,0.0
RP11-77P16.4,0.0
SCHIP1,0.0
RP11-3P17.5,0.0
H1FOO,0.0
ADIPOQ,0.0
LINC00885,0.0
AC024937.4,0.0
AC024937.6,0.0
MIR570,0.0
